result_class,reporting_role,diagnostic_family,variant,regime,reference_variant,grid_points,viability_count,viability_fraction,viability_fraction_change,capture_count,capture_fraction,capture_fraction_change,target_count,target_fraction,recovery_from_outside_count,recovery_from_outside_fraction,recovery_from_outside_fraction_change,theta_step_rad,omega_step_rad_s,time_step_s,horizon_s,horizon_steps,control_latency_s,constraint_samples_per_step,diagnostic_status,diagnostic_warning,diagnostic_finding,approximation
simulation estimate,numerical diagnostic,horizon,horizon_2_s,freewheel,horizon_2_s,323,224,0.6934984520123839,0.0,56,0.17337461300309598,0.0,9,0.02786377708978328,47,0.14551083591331268,0.0,0.05,0.15,0.05,2.0,40,0.0,4,sensitivity diagnostic; not convergence evidence,finite-horizon sensitivity only; not an infinite-horizon viability kernel,,finite-horizon sampled-time nearest-grid controlled predecessor with RK4
simulation estimate,numerical diagnostic,horizon,horizon_4_s,freewheel,horizon_2_s,323,224,0.6934984520123839,0.0,56,0.17337461300309598,0.0,9,0.02786377708978328,47,0.14551083591331268,0.0,0.05,0.15,0.05,4.0,80,0.0,4,sensitivity diagnostic; not convergence evidence,finite-horizon sensitivity only; not an infinite-horizon viability kernel,,finite-horizon sampled-time nearest-grid controlled predecessor with RK4
simulation estimate,numerical diagnostic,horizon,horizon_0_5_s,impossible,horizon_2_s,323,181,0.5603715170278638,0.1486068111455109,9,0.02786377708978328,0.0,9,0.02786377708978328,0,0.0,0.0,0.05,0.15,0.05,0.5,10,0.0,4,sensitivity diagnostic; not convergence evidence,finite-horizon sensitivity only; not an infinite-horizon viability kernel,,finite-horizon sampled-time nearest-grid controlled predecessor with RK4
simulation estimate,numerical diagnostic,horizon,horizon_1_s,impossible,horizon_2_s,323,133,0.4117647058823529,0.0,9,0.02786377708978328,0.0,9,0.02786377708978328,0,0.0,0.0,0.05,0.15,0.05,1.0,20,0.0,4,sensitivity diagnostic; not convergence evidence,finite-horizon sensitivity only; not an infinite-horizon viability kernel,,finite-horizon sampled-time nearest-grid controlled predecessor with RK4
simulation estimate,numerical diagnostic,horizon,horizon_2_s,impossible,horizon_2_s,323,133,0.4117647058823529,0.0,9,0.02786377708978328,0.0,9,0.02786377708978328,0,0.0,0.0,0.05,0.15,0.05,2.0,40,0.0,4,sensitivity diagnostic; not convergence evidence,finite-horizon sensitivity only; not an infinite-horizon viability kernel,,finite-horizon sampled-time nearest-grid controlled predecessor with RK4
simulation estimate,numerical diagnostic,horizon,horizon_4_s,impossible,horizon_2_s,323,133,0.4117647058823529,0.0,9,0.02786377708978328,0.0,9,0.02786377708978328,0,0.0,0.0,0.05,0.15,0.05,4.0,80,0.0,4,sensitivity diagnostic; not convergence evidence,finite-horizon sensitivity only; not an infinite-horizon viability kernel,,finite-horizon sampled-time nearest-grid controlled predecessor with RK4
simulation estimate,numerical diagnostic,control_latency,latency_0_s,direct,latency_0_s,323,277,0.8575851393188855,0.0,277,0.8575851393188855,0.0,9,0.02786377708978328,268,0.8297213622291022,0.0,0.05,0.15,0.05,2.0,40,0.0,4,sensitivity diagnostic; not convergence evidence,within-step zero-control delay; not a state-augmented actuator-delay model,,finite-horizon sampled-time nearest-grid controlled predecessor with RK4
simulation estimate,numerical diagnostic,control_latency,latency_0_0125_s,direct,latency_0_s,323,251,0.7770897832817337,-0.08049535603715174,195,0.6037151702786377,-0.2538699690402477,9,0.02786377708978328,186,0.5758513931888545,-0.2538699690402477,0.05,0.15,0.05,2.0,40,0.0125,4,sensitivity diagnostic; not convergence evidence,within-step zero-control delay; not a state-augmented actuator-delay model,,finite-horizon sampled-time nearest-grid controlled predecessor with RK4
simulation estimate,numerical diagnostic,control_latency,latency_0_025_s,direct,latency_0_s,323,215,0.6656346749226006,-0.19195046439628483,105,0.32507739938080493,-0.5325077399380805,9,0.02786377708978328,96,0.29721362229102166,-0.5325077399380805,0.05,0.15,0.05,2.0,40,0.025,4,sensitivity diagnostic; not convergence evidence,within-step zero-control delay; not a state-augmented actuator-delay model,,finite-horizon sampled-time nearest-grid controlled predecessor with RK4
simulation estimate,numerical diagnostic,control_latency,latency_0_05_s,direct,latency_0_s,323,77,0.23839009287925697,-0.6191950464396285,9,0.02786377708978328,-0.8297213622291022,9,0.02786377708978328,0,0.0,-0.8297213622291022,0.05,0.15,0.05,2.0,40,0.05,4,sensitivity diagnostic; not convergence evidence,within-step zero-control delay; not a state-augmented actuator-delay model,,finite-horizon sampled-time nearest-grid controlled predecessor with RK4
simulation estimate,numerical diagnostic,control_latency,latency_0_s,freewheel,latency_0_s,323,224,0.6934984520123839,0.0,56,0.17337461300309598,0.0,9,0.02786377708978328,47,0.14551083591331268,0.0,0.05,0.15,0.05,2.0,40,0.0,4,sensitivity diagnostic; not convergence evidence,within-step zero-control delay; not a state-augmented actuator-delay model,,finite-horizon sampled-time nearest-grid controlled predecessor with RK4
simulation estimate,numerical diagnostic,control_latency,latency_0_0125_s,freewheel,latency_0_s,323,202,0.6253869969040248,-0.06811145510835914,54,0.16718266253869968,-0.006191950464396301,9,0.02786377708978328,45,0.1393188854489164,-0.006191950464396273,0.05,0.15,0.05,2.0,40,0.0125,4,sensitivity diagnostic; not convergence evidence,within-step zero-control delay; not a state-augmented actuator-delay model,,finite-horizon sampled-time nearest-grid controlled predecessor with RK4
simulation estimate,numerical diagnostic,control_latency,latency_0_025_s,freewheel,latency_0_s,323,174,0.5386996904024768,-0.15479876160990713,52,0.1609907120743034,-0.012383900928792574,9,0.02786377708978328,43,0.13312693498452013,-0.012383900928792546,0.05,0.15,0.05,2.0,40,0.025,4,sensitivity diagnostic; not convergence evidence,within-step zero-control delay; not a state-augmented actuator-delay model,,finite-horizon sampled-time nearest-grid controlled predecessor with RK4
simulation estimate,numerical diagnostic,control_latency,latency_0_05_s,freewheel,latency_0_s,323,77,0.23839009287925697,-0.45510835913312697,9,0.02786377708978328,-0.1455108359133127,9,0.02786377708978328,0,0.0,-0.14551083591331268,0.05,0.15,0.05,2.0,40,0.05,4,sensitivity diagnostic; not convergence evidence,within-step zero-control delay; not a state-augmented actuator-delay model,,finite-horizon sampled-time nearest-grid controlled predecessor with RK4
simulation estimate,numerical diagnostic,control_latency,latency_0_s,impossible,latency_0_s,323,133,0.4117647058823529,0.0,9,0.02786377708978328,0.0,9,0.02786377708978328,0,0.0,0.0,0.05,0.15,0.05,2.0,40,0.0,4,sensitivity diagnostic; not convergence evidence,within-step zero-control delay; not a state-augmented actuator-delay model,,finite-horizon sampled-time nearest-grid controlled predecessor with RK4
simulation estimate,numerical diagnostic,control_latency,latency_0_0125_s,impossible,latency_0_s,323,123,0.38080495356037153,-0.030959752321981393,9,0.02786377708978328,0.0,9,0.02786377708978328,0,0.0,0.0,0.05,0.15,0.05,2.0,40,0.0125,4,sensitivity diagnostic; not convergence evidence,within-step zero-control delay; not a state-augmented actuator-delay model,,finite-horizon sampled-time nearest-grid controlled predecessor with RK4
simulation estimate,numerical diagnostic,control_latency,latency_0_025_s,impossible,latency_0_s,323,105,0.32507739938080493,-0.08668730650154799,9,0.02786377708978328,0.0,9,0.02786377708978328,0,0.0,0.0,0.05,0.15,0.05,2.0,40,0.025,4,sensitivity diagnostic; not convergence evidence,within-step zero-control delay; not a state-augmented actuator-delay model,,finite-horizon sampled-time nearest-grid controlled predecessor with RK4
simulation estimate,numerical diagnostic,control_latency,latency_0_05_s,impossible,latency_0_s,323,77,0.23839009287925697,-0.17337461300309595,9,0.02786377708978328,0.0,9,0.02786377708978328,0,0.0,0.0,0.05,0.15,0.05,2.0,40,0.05,4,sensitivity diagnostic; not convergence evidence,within-step zero-control delay; not a state-augmented actuator-delay model,,finite-horizon sampled-time nearest-grid controlled predecessor with RK4
simulation estimate,numerical diagnostic,constraint_sampling,samples_1,freewheel,samples_4,323,224,0.6934984520123839,0.0,56,0.17337461300309598,0.0,9,0.02786377708978328,47,0.14551083591331268,0.0,0.05,0.15,0.05,2.0,40,0.0,1,sensitivity diagnostic; not convergence evidence,sample-count sensitivity only; crossings between samples remain possible,,finite-horizon sampled-time nearest-grid controlled predecessor with RK4
simulation estimate,numerical diagnostic,constraint_sampling,samples_4,freewheel,samples_4,323,224,0.6934984520123839,0.0,56,0.17337461300309598,0.0,9,0.02786377708978328,47,0.14551083591331268,0.0,0.05,0.15,0.05,2.0,40,0.0,4,sensitivity diagnostic; not convergence evidence,sample-count sensitivity only; crossings between samples remain possible,,finite-horizon sampled-time nearest-grid controlled predecessor with RK4
simulation estimate,numerical diagnostic,constraint_sampling,samples_8,freewheel,samples_4,323,224,0.6934984520123839,0.0,56,0.17337461300309598,0.0,9,0.02786377708978328,47,0.14551083591331268,0.0,0.05,0.15,0.05,2.0,40,0.0,8,sensitivity diagnostic; not convergence evidence,sample-count sensitivity only; crossings between samples remain possible,,finite-horizon sampled-time nearest-grid controlled predecessor with RK4
